Poster_Link,Series_Title,Genre,Director,metadata,metadata-prep,metadata-prep-lemm
"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",Harvey,"Comedy, Drama, Fantasy",Henry Koster,"Comedy, Drama, Fantasy Henry Koster James Stewart Wallace Ford William H. Lynn Victoria Horne Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",comedy drama fantasy henry koster james stewart wallace ford william h lynn victoria horne due insistence invisible six foottall rabbit best friend whimsical middleaged man thought family insane may wiser anyone knows,comedy drama fantasy henry koster james stewart wallace ford william h lynn victoria horne due insistence invisible six foottall rabbit best friend whimsical middleaged man thought family insane may wiser anyone know
"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",Miracle on 34th Street,"Comedy, Drama, Family",George Seaton,"Comedy, Drama, Family George Seaton Edmund Gwenn Maureen O'Hara John Payne Gene Lockhart When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",comedy drama family george seaton edmund gwenn maureen ohara john payne gene lockhart nice old man claims santa claus institutionalized insane young lawyer decides defend arguing court real thing,comedy drama family george seaton edmund gwenn maureen ohara john payne gene lockhart nice old man claim santa claus institutionalized insane young lawyer decides defend arguing court real thing
"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Notorious,"Drama, Film-Noir, Romance",Alfred Hitchcock,"Drama, Film-Noir, Romance Alfred Hitchcock Cary Grant Ingrid Bergman Claude Rains Louis Calhern A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?",drama filmnoir romance alfred hitchcock cary grant ingrid bergman claude rains louis calhern woman asked spy group nazi friends south america far go ingratiate,drama filmnoir romance alfred hitchcock cary grant ingrid bergman claude rain louis calhern woman asked spy group nazi friend south america far go ingratiate
"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",The Big Sleep,"Crime, Film-Noir, Mystery",Howard Hawks,"Crime, Film-Noir, Mystery Howard Hawks Humphrey Bogart Lauren Bacall John Ridgely Martha Vickers Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",crime filmnoir mystery howard hawks humphrey bogart lauren bacall john ridgely martha vickers private detective philip marlowe hired wealthy family complex case seen murder blackmail might love,crime filmnoir mystery howard hawk humphrey bogart lauren bacall john ridgely martha vickers private detective philip marlowe hired wealthy family complex case seen murder blackmail might love
"https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lost Weekend,"Drama, Film-Noir",Billy Wilder,"Drama, Film-Noir Billy Wilder Ray Milland Jane Wyman Phillip Terry Howard Da Silva The desperate life of a chronic alcoholic is followed through a four-day drinking bout.",drama filmnoir billy wilder ray milland jane wyman phillip terry howard da silva desperate life chronic alcoholic followed fourday drinking bout,drama filmnoir billy wilder ray milland jane wyman phillip terry howard da silva desperate life chronic alcoholic followed fourday drinking bout
"https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Philadelphia Story,"Comedy, Romance",George Cukor,"Comedy, Romance George Cukor Cary Grant Katharine Hepburn James Stewart Ruth Hussey When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",comedy romance george cukor cary grant katharine hepburn james stewart ruth hussey rich womans exhusband tabloidtype reporter turn planned remarriage begins learn truth,comedy romance george cukor cary grant katharine hepburn james stewart ruth hussey rich woman exhusband tabloidtype reporter turn planned remarriage begin learn truth
"https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",His Girl Friday,"Comedy, Drama, Romance",Howard Hawks,"Comedy, Drama, Romance Howard Hawks Cary Grant Rosalind Russell Ralph Bellamy Gene Lockhart A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.",comedy drama romance howard hawks cary grant rosalind russell ralph bellamy gene lockhart newspaper editor uses every trick book keep ace reporter exwife remarrying,comedy drama romance howard hawk cary grant rosalind russell ralph bellamy gene lockhart newspaper editor us every trick book keep ace reporter exwife remarrying
"https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Adventures of Robin Hood,"Action, Adventure, Romance",Michael Curtiz,"Action, Adventure, Romance Michael Curtiz William Keighley Errol Flynn Olivia de Havilland Basil Rathbone When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence, a Saxon lord fights back as the outlaw leader of a rebel guerrilla army.",action adventure romance michael curtiz william keighley errol flynn olivia de havilland basil rathbone prince john norman lords begin oppressing saxon masses king richards absence saxon lord fights back outlaw leader rebel guerrilla army,action adventure romance michael curtiz william keighley errol flynn olivia de havilland basil rathbone prince john norman lord begin oppressing saxon mass king richards absence saxon lord fight back outlaw leader rebel guerrilla army
"https://m.media-amazon.com/images/M/MV5BYTJmNmQxNGItNDNlMC00MDU3LWFhNzMtZDQ2NDY0ZTVkNjE3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Night at the Opera,"Comedy, Music, Musical",Sam Wood,"Comedy, Music, Musical Sam Wood Edmund Goulding Groucho Marx Chico Marx Harpo Marx A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.",comedy music musical sam wood edmund goulding groucho marx chico marx harpo marx sly business manager two wacky friends two opera singers help achieve success humiliating stuffy snobbish enemies,comedy music musical sam wood edmund goulding groucho marx chico marx harpo marx sly business manager two wacky friend two opera singer help achieve success humiliating stuffy snobbish enemy
"https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX67_CR0,0,67,98_AL_.jpg",King Kong,"Adventure, Horror, Sci-Fi",Merian C. Cooper,"Adventure, Horror, Sci-Fi Merian C. Cooper Ernest B. Schoedsack Fay Wray Robert Armstrong Bruce Cabot A film crew goes to a tropical island for an exotic location shoot and discovers a colossal ape who takes a shine to their female blonde star. He is then captured and brought back to New York City for public exhibition.",adventure horror scifi merian c cooper ernest b schoedsack fay wray robert armstrong bruce cabot film crew goes tropical island exotic location shoot discovers colossal ape takes shine female blonde star captured brought back new york city public exhibition,adventure horror scifi merian c cooper ernest b schoedsack fay wray robert armstrong bruce cabot film crew go tropical island exotic location shoot discovers colossal ape take shine female blonde star captured brought back new york city public exhibition
"https://m.media-amazon.com/images/M/MV5BMjMyYjgyOTQtZDVlZS00NTQ0LWJiNDItNGRlZmM3Yzc0N2Y0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Freaks,"Drama, Horror",Tod Browning,"Drama, Horror Tod Browning Wallace Ford Leila Hyams Olga Baclanova Roscoe Ates A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",drama horror tod browning wallace ford leila hyams olga baclanova roscoe ates circus beautiful trapeze artist agrees marry leader sideshow performers deformed friends discover marrying inheritance,drama horror tod browning wallace ford leila hyams olga baclanova roscoe ate circus beautiful trapeze artist agrees marry leader sideshow performer deformed friend discover marrying inheritance
"https://m.media-amazon.com/images/M/MV5BMTAxYjEyMTctZTg3Ni00MGZmLWIxMmMtOGM2NTFiY2U3MmExXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Nosferatu,"Fantasy, Horror",F.W. Murnau,"Fantasy, Horror F.W. Murnau Max Schreck Alexander Granach Gustav von Wangenheim Greta Schröder Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.",fantasy horror fw murnau max schreck alexander granach gustav von wangenheim greta schröder vampire count orlok expresses interest new residence real estate agent hutters wife,fantasy horror fw murnau max schreck alexander granach gustav von wangenheim greta schröder vampire count orlok express interest new residence real estate agent hutters wife
"https://m.media-amazon.com/images/M/MV5BMTlkMmVmYjktYTc2NC00ZGZjLWEyOWUtMjc2MDMwMjQwOTA5XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Gentlemen,"Action, Comedy, Crime",Guy Ritchie,"Action, Comedy, Crime Guy Ritchie Matthew McConaughey Charlie Hunnam Michelle Dockery Jeremy Strong An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",action comedy crime guy ritchie matthew mcconaughey charlie hunnam michelle dockery jeremy strong american expat tries sell highly profitable marijuana empire london triggering plots schemes bribery blackmail attempt steal domain,action comedy crime guy ritchie matthew mcconaughey charlie hunnam michelle dockery jeremy strong american expat try sell highly profitable marijuana empire london triggering plot scheme bribery blackmail attempt steal domain
"https://m.media-amazon.com/images/M/MV5BZmVhN2JlYjEtZWFkOS00YzE0LThiNDMtMGI3NDA1MTk2ZDQ2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",Raazi,"Action, Drama, Thriller",Meghna Gulzar,"Action, Drama, Thriller Meghna Gulzar Alia Bhatt Vicky Kaushal Rajit Kapoor Shishir Sharma A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.",action drama thriller meghna gulzar alia bhatt vicky kaushal rajit kapoor shishir sharma kashmiri woman agrees marry pakistani army officer order spy pakistan indopakistan war,action drama thriller meghna gulzar alia bhatt vicky kaushal rajit kapoor shishir sharma kashmiri woman agrees marry pakistani army officer order spy pakistan indopakistan war
"https://m.media-amazon.com/images/M/MV5BNjcyYjg0M2ItMzMyZS00NmM1LTlhZDMtN2MxN2RhNWY4YTkwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX67_CR0,0,67,98_AL_.jpg",Sound of Metal,"Drama, Music",Darius Marder,"Drama, Music Darius Marder Riz Ahmed Olivia Cooke Paul Raci Lauren Ridloff A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.",drama music darius marder riz ahmed olivia cooke paul raci lauren ridloff heavymetal drummers life thrown freefall begins lose hearing,drama music darius marder riz ahmed olivia cooke paul raci lauren ridloff heavymetal drummer life thrown freefall begin lose hearing
"https://m.media-amazon.com/images/M/MV5BMTBkMjMyN2UtNzVjNi00Y2ZiLTk2MDYtN2Y0MjgzYjAxNzE4XkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_UY98_CR1,0,67,98_AL_.jpg",Forushande,Drama,Asghar Farhadi,"Drama Asghar Farhadi Shahab Hosseini Taraneh Alidoosti Babak Karimi Mina Sadati While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",drama asghar farhadi shahab hosseini taraneh alidoosti babak karimi mina sadati participating production death salesman teachers wife assaulted new home leaves determined find perpetrator wifes traumatized objections,drama asghar farhadi shahab hosseini taraneh alidoosti babak karimi mina sadati participating production death salesman teacher wife assaulted new home leaf determined find perpetrator wife traumatized objection
"https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Dunkirk,"Action, Drama, History",Christopher Nolan,"Action, Drama, History Christopher Nolan Fionn Whitehead Barry Keoghan Mark Rylance Tom Hardy Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",action drama history christopher nolan fionn whitehead barry keoghan mark rylance tom hardy allied soldiers belgium british empire france surrounded german army evacuated fierce battle world war ii,action drama history christopher nolan fionn whitehead barry keoghan mark rylance tom hardy allied soldier belgium british empire france surrounded german army evacuated fierce battle world war ii
"https://m.media-amazon.com/images/M/MV5BNDQzZmQ5MjItYmJlNy00MGI2LWExMDQtMjBiNjNmMzc5NTk1XkEyXkFqcGdeQXVyNjY1OTY4MTk@._V1_UY98_CR1,0,67,98_AL_.jpg",Perfetti sconosciuti,"Comedy, Drama",Paolo Genovese,"Comedy, Drama Paolo Genovese Giuseppe Battiston Anna Foglietta Marco Giallini Edoardo Leo Seven long-time friends get together for a dinner. When they decide to share with each other the content of every text message, email and phone call they receive, many secrets start to unveil and the equilibrium trembles.",comedy drama paolo genovese giuseppe battiston anna foglietta marco giallini edoardo leo seven longtime friends get together dinner decide share content every text message email phone call receive many secrets start unveil equilibrium trembles,comedy drama paolo genovese giuseppe battiston anna foglietta marco giallini edoardo leo seven longtime friend get together dinner decide share content every text message email phone call receive many secret start unveil equilibrium tremble
"https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Hidden Figures,"Biography, Drama, History",Theodore Melfi,"Biography, Drama, History Theodore Melfi Taraji P. Henson Octavia Spencer Janelle Monáe Kevin Costner The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.",biography drama history theodore melfi taraji p henson octavia spencer janelle monáe kevin costner story team female africanamerican mathematicians served vital role nasa early years us space program,biography drama history theodore melfi taraji p henson octavia spencer janelle monáe kevin costner story team female africanamerican mathematician served vital role nasa early year u space program
"https://m.media-amazon.com/images/M/MV5BMmYwNWZlNzEtNjE4Zi00NzQ4LWI2YmUtOWZhNzZhZDYyNmVmXkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg",Paddington 2,"Adventure, Comedy, Family",Paul King,"Adventure, Comedy, Family Paul King Ben Whishaw Hugh Grant Hugh Bonneville Sally Hawkins Paddington (Ben Whishaw), now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's (Imelda Staunton's) 100th birthday, only for the gift to be stolen.",adventure comedy family paul king ben whishaw hugh grant hugh bonneville sally hawkins paddington ben whishaw happily settled brown family popular member local community picks series odd jobs buy perfect present aunt lucys imelda stauntons th birthday gift stolen,adventure comedy family paul king ben whishaw hugh grant hugh bonneville sally hawkins paddington ben whishaw happily settled brown family popular member local community pick series odd job buy perfect present aunt lucy imelda stauntons th birthday gift stolen
"https://m.media-amazon.com/images/M/MV5BY2YxNjQxYWYtYzNkMi00YTgyLWIwZTMtYzgyYjZlZmYzZTA0XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_UX67_CR0,0,67,98_AL_.jpg",Udta Punjab,"Action, Crime, Drama",Abhishek Chaubey,"Action, Crime, Drama Abhishek Chaubey Shahid Kapoor Alia Bhatt Kareena Kapoor Diljit Dosanjh A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.",action crime drama abhishek chaubey shahid kapoor alia bhatt kareena kapoor diljit dosanjh story revolves around drug abuse affluent north indian state punjab youth succumbed enmasse resulting socioeconomic decline,action crime drama abhishek chaubey shahid kapoor alia bhatt kareena kapoor diljit dosanjh story revolves around drug abuse affluent north indian state punjab youth succumbed enmasse resulting socioeconomic decline
"https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Kubo and the Two Strings,"Animation, Action, Adventure",Travis Knight,"Animation, Action, Adventure Travis Knight Charlize Theron Art Parkinson Matthew McConaughey Ralph Fiennes A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.",animation action adventure travis knight charlize theron art parkinson matthew mcconaughey ralph fiennes young boy named kubo must locate magical suit armour worn late father order defeat vengeful spirit past,animation action adventure travis knight charlize theron art parkinson matthew mcconaughey ralph fiennes young boy named kubo must locate magical suit armour worn late father order defeat vengeful spirit past
"https://m.media-amazon.com/images/M/MV5BZjAzZjZiMmQtMDZmOC00NjVmLTkyNTItOGI2Mzg4NTBhZTA1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",M.S. Dhoni: The Untold Story,"Biography, Drama, Sport",Neeraj Pandey,"Biography, Drama, Sport Neeraj Pandey Sushant Singh Rajput Kiara Advani Anupam Kher Disha Patani The untold story of Mahendra Singh Dhoni's journey from ticket collector to trophy collector - the world-cup-winning captain of the Indian Cricket Team.",biography drama sport neeraj pandey sushant singh rajput kiara advani anupam kher disha patani untold story mahendra singh dhonis journey ticket collector trophy collector worldcupwinning captain indian cricket team,biography drama sport neeraj pandey sushant singh rajput kiara advani anupam kher disha patani untold story mahendra singh dhonis journey ticket collector trophy collector worldcupwinning captain indian cricket team
"https://m.media-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Manchester by the Sea,Drama,Kenneth Lonergan,Drama Kenneth Lonergan Casey Affleck Michelle Williams Kyle Chandler Lucas Hedges A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,drama kenneth lonergan casey affleck michelle williams kyle chandler lucas hedges depressed uncle asked take care teenage nephew boys father dies,drama kenneth lonergan casey affleck michelle williams kyle chandler lucas hedge depressed uncle asked take care teenage nephew boy father dy
